objectid,parentid,filename,image_alt_text,title,subject,description,location,creator,publisher,contributor,date,archival date,date digitized,type,type_legacy,format,format_legacy,source,language,rights,rights_legacy,rightsstatement,display_template,object_location,image_small,image_thumb,title_legacy,unmapped_legacy,cdmid,cdmcreated,cdmmodified,cdmfile,cdmpath,thumbnailURL,viewerURL,structure
picture_087,,picture_087.jpg,"A collection of newspaper clippings arranged on a page. The clippings include various articles and letters regarding ""M"" restoration, donors, and letters from donors. There is a central article titled ""Montpelier Dedication Set For 'M'"" and another titled ""Letters From Donors Pleasures to Read."" Other clippings list names of donors and excerpts of letters, with headings like ""'M' Restoration Donors"" and ""'M' Letters."" The page appears to showcase community involvement and contributions towards a restoration project.",Montpelier 'M' Restoration Donor Highlights,newspaper clippings;restoration;donors,"Letters from donors to the restoration project for the M overlooking Montpelier, Idaho 1972","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Newspaper,image/jpeg,,Digitized version of newspaper,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to the Bear Lake county Library by J. Patrick wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_087.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_087_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_087_th.jpg,"Montpelier, Idaho 1972 Time Capsule",02-29-2008,52,2008-03-07,2008-03-07,53.jpg,/p4012coll6/image/53.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=52,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/52,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=52
picture_088,,picture_088.jpg,"A collection of newspaper clippings arranged on a flat surface. The central article features the headline: ""Crowd Braves Chilly Wind On Famed Hill To Dedicate Rebuilt 'M'; Chairman Gives Report On Organization, Building, Finance"" and includes three photographs of people in winter clothing in an outdoor setting. To the left, other articles with varied text discuss dedication plans and other related topics. On the right, a column titled ""'M' Restoration Letters"" lists names and details related to a restoration fund.",Dedication Of Rebuilt 'M' In Montpelier,newspapers;photographs;dedications,"Newspaper accounts of the dedication of  the rebuilt M overlooking the city of Montpelier, Idaho","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Newspaper,image/jpeg,,Digitized version of newpaper,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to the Bear Lake County Library by J. Patrick Wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_088.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_088_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_088_th.jpg,"Montpelier, Idaho 1972 Time Capsule","Te read the text of the newspaer articles, come to the Bear Lake County Library in Montpelier, Idaho",53,2008-03-07,2008-03-07,54.jpg,/p4012coll6/image/54.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=53,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/53,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=53
picture_089,,picture_089.jpg,"A collection of newspaper clippings and photographs arranged on a page. The top left has a photo labeled ""Christening by Mrs. Lorenzo Swenson,"" depicting a person near a car. Next to it, a clipping titled ""Prepare for Holiday Opening."" On the right, a photo labeled ""'M' Hill View of Montpelier"" shows a landscape. Below that, a photo with three people is labeled ""Val Rich accepts project 'M' for the city of Montpelier."" Below are names ""Honorary Co-Chairmen - A.J. Winters and Ferris Miles."" A longer column on the left lists ""'M' Donors"" and another ""'M' Restoration Donors."" A final photo at the bottom shows a group with ""Chairman Hulme delivers address"" written beneath.",Montpelier 'M' Hill Restoration Events,photographs;newspaper clippings;ceremonies,"B&W photos and newspaper of the M being refurbished on M Hill, overlooking Montpelier, Idaho","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,B&W Photo,image/jpeg,,Digitized version of photos and newspaper,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to the Bear Lake County Library by J. Patrick Wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_089.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_089_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_089_th.jpg,"Montpelier, Idaho 1972 Time Capsule",02-29-2008,54,2008-03-07,2008-06-27,55.jpg,/p4012coll6/image/55.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=54,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/54,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=54
picture_090,,picture_090.jpg,"A page displaying six small images arranged in two columns. The top left image shows a person giving a speech labeled ""DEDCATOR'S SPEECH - MILES."" The top right image depicts several people with the label ""ON LOOKERS."" The middle left image shows a couple looking out over a cityscape, labeled ""Mrs. Winters receives a kiss and roses."" On the middle right, people gather around a vehicle. The bottom left image features people standing and interacting, while the bottom right image shows a group reading documents. There is handwritten text on the right side and a partial book visible at the bottom left corner.",Montpelier Dedication Ceremony Highlights,ceremonies;landscapes;speeches,"Photos of the dedication of the improved M overlooking Montpelier, Idaho","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,PHOTOS,image/jpeg,,Digitized version of photos,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to the Bear Lake County Library by J. Patrick Wilde,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_090.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_090_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_090_th.jpg,"Montpelier, Idaho 1972 Time Capsule","To read the text of the newspaper articles, come to the Bear Lake County Library in Montpeleir, Idaho",55,2008-03-07,2008-03-07,56.jpg,/p4012coll6/image/56.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=55,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/55,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=55
picture_091,,picture_091.jpg,"A collage featuring several images arranged on a page. At the top, large text reads ""OVERPASS DEDICATION."" The images depict groups of people in a street setting, possibly during a ceremonial event. Captions below the images include phrases like ""Miss Jindra and the Mayer,"" ""Manayunkville speaks,"" ""Seni Band Poets Music,"" ""Dignitary opening,"" and ""Athabatibe Press ouctisdhe."" There are additional handwritten notes on the side.",Overpass Dedication In Montpelier Idaho,overpasses;dedications;photographs,"Photos of the dedication of the overpass over the train tracks in Montpelier, Idaho","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,B&W Photos,image/jpeg,,Digitized version of photos,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to the Bear Lake County Library by J. Patrick Wilde,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_091.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_091_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_091_th.jpg,"Montpelier, Idaho 1972 Time Capsule",02-29-2008,56,2008-03-07,2008-03-07,57.jpg,/p4012coll6/image/57.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=56,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/56,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=56
picture_092,,picture_092.jpg,"A collection of newspaper clippings and photographs is arranged on a page. In the upper left corner, an article titled ""Montpelier Overpass Work Enters Final Stages"" features an image of several workers handling concrete on a construction site. Other photographs on the page depict bridges, construction scenes, and railways. A text fragment mentions ""new 290-foot overpass cost $1.3 million"". Handwritten notes are visible near some images.",Montpelier Overpass Construction Idaho,construction;bridges;photographs,"Photos and newspaper articles about the overpass being built over the railroad tracks on the west side of Montpelier, Idaho","Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Photos and newspaper,image/jpeg,,Digitized version of photos and newspaper,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to the Bear Lake County Library by J. Patrick Wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_092.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_092_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_092_th.jpg,"Montpelier, Idaho 1972 Time Capsule",02-29-2008,57,2008-03-07,2008-03-07,58.jpg,/p4012coll6/image/58.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=57,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/57,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=57
picture_094,,picture_094.jpg,"A page titled ""Air Service Project"" includes several photographs and newspaper clippings. 

1. A newspaper article titled ""Planes Arrive At Bear Lake Airport To Observe Air Service Inauguration"" with a black-and-white image of people standing together.

2. A photo labeled ""New Lounge and Quarter"" showing a small building.

3. Another image labeled ""Courtesy Car"" depicting two people standing beside a car.

4. A picture labeled ""Olean Parker - Chairmen"" showing a person standing near a small aircraft.

5. An image labeled ""Aerial View of Beach Area"" capturing a view of a coastline or beach.

6. A photo titled ""Welcome to Dignitaries"" with three individuals standing next to an aircraft, with one person on the wing.",Bear Lake Air Service Inauguration,airports;airplanes;photographs,Photos and newspaper articles on a trial run of flight service from Salt Lake to Bear Lake Airport,"Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Photos and newspaper,image/jpeg,,Digitized version of photos and newspaper,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to the Bear Lake county Library by J. Patrick Wilde and the News Examiner,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_094.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_094_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_094_th.jpg,"Montpelier, Idaho 1972 Time Capsule",03-04-2008,59,2008-03-07,2008-03-07,60.jpg,/p4012coll6/image/60.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=59,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/59,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=59
picture_096,,picture_096.jpg,"A series of six images depicting construction scenes involving utility trucks and equipment. One image shows a person digging with a shovel. Two images focus on trucks labeled ""City of Loveland"" with cranes or digging apparatus. A person is kneeling by a ladder in another image. Handwritten notes on two images read ""Road Dividers"" and ""Willie Shot.""",Montpelier Idaho Time Capsule,vehicles;construction;photographs,Photos of installing the electric scoreboard at the Bear Lake High School Football Field,"Montpelier, Idaho",J. Patrick Wilde,"Bear Lake County Library, Montpelier, Idaho",J. Patrick Wilde,1972,1972,,Image;StillImage,Photos,image/jpeg,,Digitized version of photos,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""",Copyright given to the Bear Lake County Library by J. Patrick Wilde,http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/picture_096.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/picture_096_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/picture_096_th.jpg,"Montpelier, Idaho 1972 Time Capsule",03-04-2008,61,2008-03-07,2008-03-07,62.jpg,/p4012coll6/image/62.jpg,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p4012coll6&CISOPTR=61,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p4012coll6/id/61,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p4012coll6&CISOPTR=61
